ID,data_point,confidence,text,function,pronoun,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,tensem,focuspast,focuspresent,focusfuture,progm,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,WC,Self_Reference,Negative_Emotion
396,2.1,,而家心情冇乜特別啊，都繫好平靜咁啦，隔咗一陣呢段時間做咗，今朝起身跟住食咗早餐啦，然後誒湊咗個女去誒學英文啦，咁啊而家就有啲自由時間啦。,41.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,11.63,4.65,0.0,11.63,0.0,0.0,11.63,11.63,0.0,4.65,0.0,4.65,0.0,9.3,6.98,0.0,0.0,0.0,0.0,2.33,0.0,0.0,2.33,0.0,11.63,2.33,0.0,0.0,0.0,2.33,4.65,2.33,0.0,0.0,0.0,2.33,0.0,0.0,0.0,2.33,6.98,4.65,0.0,0.0,2.33,0.0,2.33,0.0,0.0,2.33,0.0,13.95,2.33,2.33,9.3,2.33,0.0,4.65,0.0,0.0,0.0,9.3,0.0,0.0,4.65,4.65,2.33,43,0.0,0.0
396,2.3,,誒而家誒忙緊煲湯，因為今晚有朋友上嚟屋企食飯咁心情誒都忙緊啊，系啊，做緊家務咁樣咯，誒晏晝執下屋啦，煲湯啦，因為準備有朋友上嚟屋企，今晚會喺屋企聚餐咁咯，所以而家都誒都忙碌緊。解。,31.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,3.7,9.26,0.0,3.7,1.85,0.0,7.41,7.41,0.0,3.7,0.0,0.0,0.0,5.56,3.7,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0,12.96,0.0,5.56,1.85,0.0,0.0,3.7,1.85,0.0,0.0,1.85,3.7,0.0,0.0,0.0,3.7,9.26,7.41,0.0,1.85,0.0,0.0,1.85,0.0,0.0,1.85,0.0,5.56,1.85,1.85,3.7,5.56,0.0,5.56,0.0,0.0,0.0,5.56,0.0,0.0,3.7,3.7,1.85,54,0.0,0.0
396,2.4,,而家心情亦都比較攰咯。比較眼瞓啊，頭先有朋友嚟我屋企聚會啦，咁一齊食飯傾偈咁心情都輕鬆嘅，咁而家朋友走咗啦，咁誒要誒執拾啦，洗嘢啦，誒整理下屋企咁樣咯。,36.96,2.17,2.17,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,10.87,2.17,0.0,4.35,2.17,0.0,10.87,10.87,0.0,8.7,0.0,0.0,0.0,10.87,6.52,0.0,0.0,0.0,0.0,6.52,0.0,4.35,0.0,0.0,4.35,0.0,0.0,2.17,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,10.87,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,2.17,2.17,0.0,0.0,4.35,4.35,0.0,0.0,0.0,2.17,0.0,0.0,2.17,2.17,0.0,46,2.17,0.0
396,3.1,,心情啊好好啊，好放鬆啊，而家準備崇拜啊，我翻咗教崇拜。,50.0,6.25,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,0.0,6.25,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,31.25,25.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,6.25,0.0,18.75,6.25,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,6.25,6.25,0.0,12.5,0.0,31.25,0.0,0.0,31.25,25.0,0.0,16,6.25,0.0
396,3.2,,哦，誒我而家翻緊屋企啊，今朝翻咗教會心情好輕鬆啊，誒我今朝翻咗教會咁，而家誒食完晏啦，而家翻屋企啦，心情放鬆，開心就瞓奮到冇恐懼，冇活力五分胃口唔分好小睡。,35.56,4.44,4.44,4.44,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,6.67,4.44,0.0,6.67,0.0,0.0,11.11,11.11,0.0,0.0,0.0,2.22,0.0,20.0,13.33,2.22,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,4.44,2.22,0.0,0.0,2.22,4.44,2.22,4.44,0.0,2.22,15.56,6.67,0.0,2.22,6.67,2.22,0.0,0.0,0.0,0.0,0.0,6.67,2.22,0.0,4.44,0.0,8.89,4.44,0.0,2.22,0.0,13.33,0.0,0.0,11.11,4.44,2.22,45,4.44,2.22
396,3.3,,而家心情平靜啦，比較眼瞓啦，晏晝去誒食咗個lunch，跟住翻屋企休息，然後而家做緊睡眠測試，誒流口水嘅部分。咁所以比較眼瞓。,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12,9.09,0.0,9.09,0.0,0.0,6.06,6.06,0.0,6.06,0.0,3.03,3.03,6.06,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15,0.0,3.03,0.0,3.03,0.0,6.06,6.06,0.0,0.0,3.03,6.06,6.06,0.0,0.0,0.0,6.06,6.06,0.0,0.0,0.0,0.0,3.03,0.0,0.0,3.03,0.0,15.15,9.09,3.03,3.03,0.0,6.06,9.09,0.0,0.0,0.0,6.06,0.0,0.0,0.0,3.03,3.03,33,0.0,0.0
396,3.4,,嗯，而家繼續系做緊流口水，嗰個嗰個研究啦，咁心情繫覺得好眼瞓啊，都攰嘅啊，其實今日由四點鐘至半夜12點都要做一個流口水嘅，誒關於睡眠嘅研究啦，咁，所以一路都系喺個暗五房入邊。咁都比較攰，同埋誒比較眼瞓嘅。,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,1.52,10.61,3.03,0.0,7.58,0.0,1.52,7.58,7.58,0.0,7.58,0.0,10.61,0.0,3.03,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,1.52,1.52,1.52,1.52,0.0,3.03,1.52,1.52,0.0,0.0,4.55,4.55,0.0,0.0,0.0,3.03,1.52,0.0,0.0,1.52,0.0,1.52,0.0,1.52,0.0,0.0,9.09,4.55,0.0,4.55,6.06,1.52,3.03,0.0,0.0,0.0,7.58,0.0,0.0,6.06,4.55,3.03,66,0.0,0.0
396,4.1,,啱啱瞓醒起咗牀，未食早餐心情輕鬆，起咗牀，刷牙洗面，飲咗水，嗯放咗一機衫洗，而家準備食早餐。,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,0.0,16.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,25,0.0,0.0
396,4.2,,而家心情幾好啊，冇乜特別都平靜，嘅啊12點幾接咗女放學啦，跟住去買外賣食，食咗中午飯而家休息。,34.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,8.7,0.0,8.7,0.0,0.0,8.7,8.7,0.0,8.7,0.0,4.35,0.0,8.7,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0,0.0,0.0,0.0,4.35,8.7,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.35,0.0,0.0,0.0,4.35,8.7,4.35,0.0,0.0,4.35,0.0,0.0,4.35,4.35,0.0,23,0.0,0.0
396,4.3,,家誒教緊個女做數學功課，心情比較嗯少少穩陣啦，少少煩躁啦，誒兩點至四點之間都系誒喺屋企啦，陪住個女做功課啦，咁而家啱啱教緊數學。比較誒。少少煩躁啦。但系都OK嘅。,31.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,8.51,2.13,0.0,4.26,2.13,0.0,12.77,12.77,0.0,8.51,0.0,4.26,0.0,8.51,2.13,4.26,4.26,4.26,0.0,4.26,0.0,0.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,6.38,0.0,4.26,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,4.26,2.13,2.13,12.77,0.0,4.26,0.0,0.0,0.0,4.26,0.0,0.0,4.26,2.13,2.13,47,0.0,4.26
396,4.4,,而家心情好，眼瞓準備瞓覺，誒同個女做功課，教佢英文，教佢數學，跟住做埋啲家務就瞓覺啦。,26.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,3.85,0.0,7.69,0.0,3.85,3.85,3.85,0.0,0.0,0.0,3.85,0.0,7.69,3.85,0.0,0.0,0.0,0.0,3.85,0.0,0.0,3.85,0.0,7.69,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23,3.85,3.85,7.69,3.85,0.0,3.85,0.0,0.0,3.85,0.0,7.69,3.85,0.0,3.85,19.23,0.0,11.54,0.0,0.0,0.0,7.69,0.0,0.0,3.85,0.0,3.85,26,0.0,0.0
396,5.1,,家下心情幾好啊，起身到而家食咗早餐，誒做咗啲家務，跟住而家休息一陣。,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,5.56,0.0,11.11,5.56,0.0,5.56,5.56,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,5.56,5.56,0.0,0.0,0.0,5.56,0.0,0.0,0.0,5.56,16.67,11.11,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,5.56,0.0,5.56,5.56,16.67,0.0,0.0,0.0,5.56,0.0,0.0,5.56,5.56,0.0,18,0.0,0.0
396,5.2,,心情平穩，接咗女放學，咁一齊食咗個lunch，而家個女上緊網課咁，我又休息一陣心情。,30.43,4.35,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.35,0.0,17.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0,13.04,4.35,0.0,0.0,0.0,0.0,8.7,0.0,0.0,8.7,0.0,4.35,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,4.35,0.0
396,5.3,,啱啱煲咗飯食，咗菜，準備晚餐。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,14.29,0.0,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0
396,5.4,,心情幾好啊，誒煮飯食飯洗碗沖涼，咁而家休息一陣就瞓覺啦。,38.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,16.67,0.0,0.0,11.11,11.11,0.0,0.0,0.0,11.11,5.56,11.11,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,5.56,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,5.56,0.0,11.11,5.56,0.0,0.0,0.0,16.67,0.0,0.0,11.11,5.56,5.56,18,0.0,0.0
396,6.1,,覺得好好攰啊，今朝六點半煮早餐俾個女食，之後補瞓翻瞓，到而家啱啱瞓醒好攰未瞓醒。,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,8.33,4.17,4.17,8.33,4.17,0.0,4.17,4.17,0.0,4.17,0.0,4.17,0.0,4.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,4.17,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0,12.5,4.17,0.0,0.0,8.33,8.33,4.17,0.0,0.0,4.17,0.0,4.17,0.0,0.0,4.17,0.0,8.33,4.17,4.17,4.17,0.0,4.17,4.17,0.0,0.0,0.0,8.33,0.0,0.0,8.33,4.17,0.0,24,0.0,0.0
396,6.2,,心情誒冇乜特別平靜，嘅啊，接咗女放學，跟住煮飯煮兩份飯一齊食，然之後個女而家上緊網課，學校網課咁，我自己就可以有私人嘅，時間一小時休息一下，放鬆一下。,27.5,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.0,2.5,2.5,0.0,7.5,5.0,0.0,0.0,0.0,0.0,5.0,0.0,7.5,0.0,12.5,7.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,2.5,0.0,5.0,0.0,0.0,2.5,2.5,2.5,0.0,5.0,0.0,0.0,2.5,10.0,2.5,0.0,0.0,10.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,17.5,2.5,5.0,15.0,2.5,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.5,0.0,2.5,40,2.5,0.0
396,6.4,,而家心情幾好啊，誒去咗朋友屋企食飯，誒心情都幾好，活一般，哇嗰啲鞋咧。,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,4.76,0.0,4.76,0.0,0.0,9.52,9.52,0.0,4.76,0.0,4.76,4.76,19.05,9.52,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,9.52,4.76,4.76,0.0,0.0,14.29,9.52,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,9.52,0.0,0.0,9.52,4.76,0.0,21,0.0,0.0
396,7.1,,而家心情輕鬆開心，誒食咗早餐，做咗少少家務。,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,9.09,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,18.18,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0
396,7.3,,有少少攰啦，咁心情都冇乜特別平穩，嘅出咗街啦，而家翻嚟準備煮晚飯。,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,5.56,5.56,0.0,5.56,0.0,0.0,11.11,11.11,0.0,11.11,0.0,0.0,0.0,11.11,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,5.56,5.56,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,11.11,5.56,5.56,0.0,0.0,0.0,0.0,5.56,0.0,0.0,5.56,0.0,5.56,0.0,0.0,5.56,0.0,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0
396,7.4,,而家心情幾好啊，食咗晚飯，做咗簡單啲拉筋嘅運動。,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,13.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,20.0,6.67,6.67,0.0,13.33,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.33,0.0,6.67,0.0,6.67,6.67,0.0,0.0,0.0,6.67,0.0,0.0,6.67,6.67,0.0,15,0.0,0.0
401,1.1,,搬嘢？,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
401,1.2,,食下晝其他頭噶嘛，誒以前細細個會嘅，而家就唔會即系因為都會覺得頭髮會生翻出嚟，同埋誒，覺得個重量冇咁重輕，啲輕啲啊嘛，不過。傾偈嘅時候咧，你唔覺得佢自己個100歲讀緊中學嘅玩到15啊十十六啦，我就。,42.86,4.76,3.17,1.59,0.0,1.59,0.0,0.0,0.0,1.59,1.59,4.76,4.76,4.76,1.59,7.94,3.17,1.59,7.94,7.94,0.0,3.17,0.0,7.94,1.59,1.59,1.59,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,15.87,4.76,1.59,4.76,4.76,0.0,4.76,1.59,0.0,0.0,1.59,6.35,4.76,0.0,0.0,3.17,3.17,1.59,0.0,1.59,0.0,0.0,1.59,1.59,0.0,0.0,0.0,9.52,3.17,3.17,6.35,0.0,1.59,1.59,0.0,0.0,0.0,6.35,0.0,0.0,3.17,1.59,3.17,63,1.59,0.0
401,1.3,,喺梳化椅度瞓咗，一陣間覺球核酸檢測結束，當局先後公佈多三中心官病讀書入關博。珠澳本記者何知道嘅門店？系。土耳其翻嚟嘅澳門居民業主酒店十樓大檢嘅上個星期五確診系澳門大陸14名嘅確診者同一同第言人發，然喺同城做嘢，主要負責梁啓軍嘅兩名微博爾籍男保安亦民確診。嘢就即系你。最新再多三的酒店確。,24.39,1.22,1.22,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,9.76,1.22,0.0,4.88,1.22,4.88,1.22,0.0,1.22,1.22,2.44,8.54,2.44,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,6.1,1.22,1.22,0.0,1.22,1.22,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,1.22,0.0,7.32,0.0,1.22,4.88,0.0,1.22,0.0,0.0,0.0,0.0,0.0,13.41,1.22,6.1,6.1,6.1,2.44,1.22,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,1.22,82,0.0,0.0
401,1.4,,食飯啊沖涼啊睇電視啊，投保仲有機會獲得保費折，投資即打25125000瞭解更多啦。,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,10.0,0.0,0.0,20.0,0.0,0.0,20.0,15.0,0.0,20,0.0,5.0
401,2.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
401,2.2,,嗱咁樣整咯，咁樣整嗱我即系對住佢啦，你現在開心嘅程度啊，咁咪下一個你憤怒恐懼唔恐懼冇力啊胃口。,30.0,10.0,10.0,3.33,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,0.0,13.33,13.33,0.0,0.0,0.0,6.67,6.67,13.33,3.33,10.0,6.67,3.33,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,3.33,0.0,3.33,10.0,0.0,0.0,10.0,0.0,6.67,3.33,0.0,3.33,0.0,0.0,10.0,3.33,3.33,3.33,0.0,3.33,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,6.67,0.0,30,3.33,10.0
401,2.3,,冇乜點OK啊，睇緊啲劇集，睇咗啲電視劇。,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,22.22,11.11,0.0,9,0.0,0.0
401,2.4,,OK，心情OK，食晚飯，睇電視預備瞓覺。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,11.11,0.0,0.0,11.11,0.0,11.11,11.11,0.0,0.0,0.0,22.22,0.0,0.0,22.22,0.0,0.0,9,0.0,0.0
401,3.1,,啊冇乜嘢啱啱跳完舞翻嚟，誒今朝喺度跳讚美操，啱啱翻屋企，你幫我咗佢啊，過大學嗰好大喎契爺。,25.0,7.14,7.14,3.57,0.0,3.57,0.0,0.0,0.0,0.0,3.57,0.0,3.57,0.0,0.0,0.0,0.0,0.0,10.71,7.14,3.57,0.0,0.0,0.0,3.57,7.14,7.14,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,3.57,3.57,0.0,3.57,3.57,0.0,0.0,0.0,14.29,7.14,7.14,0.0,3.57,3.57,0.0,0.0,0.0,0.0,10.71,0.0,0.0,10.71,7.14,0.0,28,3.57,0.0
401,3.2,,食咗午餐同埋瞓咗一陣間，而又會興翻少少啲歌有少少乾淨嘅效果，咁所以咧，誒啲歌我哋就唔會成個嘴去搽啦，咁我哋通常就搽翻個莊間就望落去好似有少少非啲啲立體嘢下喎咁，如果佢。郊遊你覺得系應該睇啲stick定系即系嗰啲ma啲嘅色啊，定系啲誒誒國少靈靈啲咧，其實其實如果你話郊遊嘅時候，其實我通常都會建議大家可能先用夠啲team打底咁，因為啲team通常佢都會比較爽，悉少少嘅系，然後你可top可加翻少少變過，唇彩去令到個嘴膜我豐滿啲，因為其實大家去。批嘅時候可能都系飲果汁啊，或者系飲多。,43.45,5.52,4.14,2.76,0.0,1.38,0.0,0.0,0.0,1.38,0.69,6.9,17.24,4.14,1.38,2.76,1.38,0.69,4.14,3.45,0.69,4.14,0.69,2.07,1.38,1.38,1.38,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,18.62,0.69,2.07,6.9,6.9,2.07,4.14,2.76,0.69,1.38,0.69,2.76,0.69,0.0,0.0,2.07,2.07,0.0,0.69,1.38,0.0,0.0,2.76,0.69,0.0,2.07,0.0,12.41,2.76,3.45,6.9,3.45,2.07,0.0,0.0,0.0,0.0,5.52,0.0,0.0,2.76,2.07,2.07,145,2.76,0.0
401,3.3,,OK啊，心情睇電視啦，傾下電話。有關製品同其他天馬配件上升達到60.3%。其次系眼鏡店升60.4%，服裝升超過三成半，珠寶首飾針。,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,3.57,0.0,0.0,0.0,3.57,7.14,7.14,0.0,0.0,0.0,7.14,3.57,7.14,3.57,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,10.71,0.0,3.57,0.0,0.0,0.0,7.14,3.57,0.0,3.57,0.0,3.57,3.57,0.0,0.0,0.0,7.14,0.0,7.14,3.57,7.14,0.0,0.0,0.0,0.0,0.0,0.0,21.43,14.29,7.14,3.57,7.14,3.57,3.57,0.0,0.0,0.0,7.14,0.0,0.0,7.14,3.57,0.0,28,0.0,0.0
401,3.4,,心情OK啊，冇乜事食晚飯啦，睇電視劇啦。,33.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,16.67,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,8.33,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,8.33,0.0,12,0.0,0.0
